store_id,sku_id,date,foot_traffic_tier,category,target,forecast_units,lower_bound_90,upper_bound_90,forecast_p50,mu_daily,sigma_daily,csl,z_val,supplier_id,lead_time_days_avg,lead_time_days_std,reliability_score,safety_stock_units,reorder_point,target_upto_old,target_upto_new,latest_snapshot,units_on_hand,units_in_backroom,days_of_supply_snapshot,units_total,days_of_supply_current,is_below_rop,risk_score,alert_tier,demand_vs_forecast,phantom_score,is_phantom_suspect,priority,recommended_action,pipeline_run_date
S0021,P00293,2025-12-31,Premium,Snacks,11.0,17.234175825111727,11.13891224123572,24.376037602363443,17.234175825111727,17.234175825111727,4.341557311399219,0.975,1.96,SUP016,13,2.6,0.762,94.0,319.0,18.0,26.0,2025-12-29,18,23,1.08,41,1.1,True,0.95,CRITICAL,0.6382666691825217,0.063031067856042,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00392,2025-12-31,Premium,Snacks,27.0,28.644583814623168,17.657498066780253,36.79039735506463,28.644583814623168,28.644583814623168,4.9518623346148685,0.975,1.96,SUP063,18,0.8,0.753,61.0,577.0,29.0,39.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9425865697590062,0.0166276789302142,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00566,2025-12-31,Premium,Frozen Foods,18.0,16.748629365946172,10.102223481599545,24.029345246925303,16.748629365946172,16.748629365946172,4.425967100899167,0.975,1.96,SUP035,12,1.0,0.895,45.0,246.0,17.0,26.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0747148084008684,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00644,2025-12-31,Premium,Personal Care,17.0,15.144602376746231,8.538187754771464,19.39483390222964,15.144602376746231,15.144602376746231,2.5837273711145357,0.975,1.96,SUP058,20,1.0,0.872,38.0,341.0,16.0,21.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.122512138456843,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00718,2025-12-31,Premium,Personal Care,35.0,31.567871486069553,22.45365456354365,41.2779686305571,31.567871486069553,31.567871486069553,5.902794616709754,0.975,1.96,SUP020,16,3.2,0.747,204.0,710.0,32.0,44.0,2025-12-29,23,344,0.71,367,0.7,True,0.95,CRITICAL,1.1087222024280283,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00749,2025-12-31,Premium,Household,32.0,32.94749404092028,22.016911092149684,41.68089812149809,32.94749404092028,32.94749404092028,5.309060231354289,0.975,1.96,SUP033,10,1.4,0.796,97.0,427.0,33.0,44.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9712423032919132,0.0095797043365185,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00790,2025-12-16,Premium,Household,20.0,12.297186552797177,1.52334553430848,23.61546744605063,12.297186552797177,12.297186552797177,6.8804139168714,0.975,1.96,SUP017,18,2.1,0.717,77.0,299.0,13.0,26.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.6263882729705117,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00802,2025-12-27,Premium,Household,12.0,17.86170785106384,3.398762140161008,33.544879125625734,17.86170785106384,17.86170785106384,9.533842720098416,0.975,1.96,SUP030,6,1.6,0.801,73.0,181.0,18.0,37.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6718282540538407,0.0592652045238197,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00935,2025-12-31,Premium,Produce,27.0,26.31615525442628,18.6275114329604,35.41431951797049,26.31615525442628,26.31615525442628,5.530798944403776,0.975,1.96,SUP059,17,2.5,0.742,137.0,585.0,27.0,38.0,2025-12-29,0,66,0.0,66,0.0,True,0.95,CRITICAL,1.0259857391386495,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01020,2025-12-31,Premium,Canned & Pantry,10.0,10.29106684338596,5.170690673596423,16.229336558393477,10.29106684338596,10.29106684338596,3.609890404259889,0.975,1.96,SUP035,12,1.0,0.895,32.0,156.0,11.0,18.0,2025-12-29,5,49,0.49,54,0.5,True,0.95,CRITICAL,0.9717165530245266,0.0029428515445785,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01072,2025-12-31,Premium,Canned & Pantry,18.0,16.19609774329028,9.516659193190808,18.46449747623762,16.19609774329028,16.19609774329028,1.378966403007502,0.975,1.96,SUP035,12,1.0,0.895,34.0,229.0,17.0,19.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1113788200899837,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01122,2025-12-31,Premium,Baby & Infant,19.0,18.04496889235469,8.039622966460719,22.304227518928688,18.04496889235469,18.04496889235469,2.589214970561702,0.975,1.96,SUP058,20,1.0,0.872,43.0,404.0,19.0,24.0,2025-12-29,0,83,0.0,83,0.0,True,0.95,CRITICAL,1.052925062566882,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01163,2025-12-31,Premium,Pet Supplies,22.0,24.718135499241527,12.32423259097813,32.97779834224288,24.718135499241527,24.718135499241527,5.021071637082888,0.975,1.96,SUP037,5,0.6,0.861,37.0,161.0,25.0,35.0,2025-12-29,13,32,0.63,45,0.6,True,0.95,CRITICAL,0.8900347682241271,0.0274818978323472,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01183,2025-12-29,Premium,Pet Supplies,1.0,13.304601668544649,3.796287011308454,30.205671265812885,13.304601668544649,13.304601668544649,10.274206442108351,0.975,1.96,SUP074,2,0.7,0.759,34.0,61.0,14.0,34.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.0751619646279411,0.1244065301442963,True,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P01240,2025-12-31,Premium,Health & Wellness,8.0,8.546234943357414,4.259702356279221,13.743822313172354,8.546234943357414,8.546234943357414,3.159627580434614,0.975,1.96,SUP025,2,0.8,0.832,17.0,35.0,9.0,15.0,2025-12-29,8,19,0.93,27,0.9,True,0.95,CRITICAL,0.936084726551781,0.005522746349472,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0022,P00123,2025-12-23,Low,Beverages,2.0,5.0218379265487005,0.9496901701010628,14.163764075569896,5.0218379265487005,5.0218379265487005,5.5574019142986,0.95,1.6449,SUP048,9,3.0,0.907,37.0,83.0,6.0,15.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.3982605630155246,0.0305525023261337,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0022,P00169,2025-12-28,Low,Dairy & Eggs,6.0,5.163591008702237,1.1034096659140888,10.328330317544545,5.163591008702237,5.163591008702237,3.139659154311433,0.95,1.6449,SUP003,10,1.8,0.969,23.0,75.0,6.0,11.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.161982037285323,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0022,P00762,2025-12-30,Low,Household,1.0,2.155444825194332,0.9980889201022304,6.198651444918928,2.155444825194332,2.155444825194332,2.457876364574223,0.95,1.6449,SUP027,15,2.9,0.882,19.0,52.0,3.0,7.0,2025-12-29,1,0,0.33,1,0.3,True,0.95,CRITICAL,0.4639413583272034,0.0116822051901995,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0022,P00783,2025-12-31,Low,Household,10.0,6.4529539018187885,2.3034256849809607,11.011484235348512,6.4529539018187885,6.4529539018187885,2.771143059896488,0.95,1.6449,SUP042,7,1.4,0.727,20.0,66.0,7.0,12.0,2025-12-29,10,0,1.67,10,1.7,True,0.95,CRITICAL,1.5496778920397158,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P00042,2025-12-27,Premium,Beverages,5.0,11.54871257912244,2.423474663931209,22.11451377210396,11.54871257912244,11.54871257912244,6.422979448620983,0.975,1.96,SUP016,13,2.6,0.762,75.0,226.0,12.0,25.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.4329486915311159,0.0662112135627783,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P00151,2025-12-31,Premium,Beverages,20.0,26.491516830518982,19.11397045766309,36.19605897361674,26.491516830518982,26.491516830518982,5.899417716168852,0.975,1.96,SUP077,17,4.2,0.927,224.0,675.0,27.0,39.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7549586581980625,0.0656329319723265,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P00496,2025-12-31,Premium,Bakery,34.0,25.78420604151815,18.669445897424545,34.86473018201921,25.78420604151815,25.78420604151815,5.520075465350187,0.975,1.96,SUP060,4,0.7,0.733,42.0,146.0,26.0,37.0,2025-12-29,47,39,1.81,86,1.8,True,0.95,CRITICAL,1.3186366857778224,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P00689,2025-12-31,Premium,Personal Care,31.0,29.09455208799109,20.782574119595335,38.432082857464685,29.09455208799109,29.09455208799109,5.67631049816024,0.975,1.96,SUP081,19,1.4,0.734,94.0,647.0,30.0,41.0,2025-12-29,17,155,0.67,172,0.7,True,0.95,CRITICAL,1.0654915705952863,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P00922,2025-12-28,Premium,Produce,16.0,21.680136815421292,5.624665274161878,42.43596315452108,21.680136815421292,21.680136815421292,12.61752361039501,0.975,1.96,SUP015,16,4.2,0.861,205.0,552.0,22.0,47.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7380027227789008,0.0574294179516513,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P01004,2025-12-31,Premium,Canned & Pantry,25.0,31.42867416779437,19.636543506868698,41.28680911711873,31.42867416779437,31.42867416779437,5.992787203236692,0.975,1.96,SUP075,18,1.4,0.878,100.0,666.0,32.0,44.0,2025-12-29,15,0,0.5,15,0.5,True,0.95,CRITICAL,0.7954519451418041,0.0649975568642819,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P01034,2025-12-27,Premium,Canned & Pantry,15.0,15.550658754862006,3.465086748613738,33.509069998000136,15.550658754862006,15.550658754862006,10.916967321056614,0.975,1.96,SUP073,17,4.6,0.933,166.0,431.0,16.0,37.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9645893615477968,0.0055674736030738,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P01045,2025-12-31,Premium,Canned & Pantry,13.0,11.469311560980907,5.897185661995828,13.993562725030417,11.469311560980907,11.469311560980907,1.534499187872041,0.975,1.96,SUP023,20,7.3,0.903,165.0,395.0,12.0,15.0,2025-12-29,0,106,0.0,106,0.0,True,0.95,CRITICAL,1.133459487161074,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P01222,2025-12-28,Premium,Health & Wellness,19.0,20.620626005486592,5.378250419409157,43.16849731807363,20.620626005486592,20.620626005486592,13.706912652028596,0.975,1.96,SUP062,17,2.5,0.846,150.0,501.0,21.0,48.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9214075263740592,0.0163854518362515,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0023,P01232,2025-12-31,Premium,Health & Wellness,8.0,8.97583780421571,4.342837369993032,14.053436420244678,8.97583780421571,8.97583780421571,3.086686088771409,0.975,1.96,SUP028,13,2.5,0.712,50.0,167.0,9.0,16.0,2025-12-29,15,114,1.63,129,1.6,True,0.95,CRITICAL,0.8912817025551214,0.0098662759247585,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0024,P00741,2025-12-26,Low,Household,4.0,4.153815231765431,0.5776270587135154,9.5783858172313,4.153815231765431,4.153815231765431,3.2976112981555428,0.95,1.6449,SUP069,8,2.2,0.777,22.0,56.0,5.0,10.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9629701315096636,0.0015551595884811,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0025,P00270,2025-12-31,Low,Dairy & Eggs,18.0,11.29441460325878,5.556487118388541,16.84530271850478,11.29441460325878,11.29441460325878,3.3744000700583574,0.95,1.6449,SUP010,4,1.3,0.791,27.0,73.0,12.0,17.0,2025-12-29,2,0,0.2,2,0.2,True,0.95,CRITICAL,1.5937080966380013,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00021,2025-12-27,Premium,Beverages,12.0,17.195940961580863,3.186708341650665,33.515797907727354,17.195940961580863,17.195940961580863,9.920885681548018,0.975,1.96,SUP046,9,0.5,0.767,61.0,216.0,18.0,37.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.697839102077076,0.0525339221274726,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00025,2025-12-31,Premium,Beverages,11.0,9.90576523283398,4.889972103042429,11.830844116148487,9.90576523283398,9.90576523283398,1.1702607193401258,0.975,1.96,SUP005,17,4.5,0.92,88.0,257.0,10.0,13.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1104644357549514,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00122,2025-12-31,Premium,Beverages,30.0,25.706274213307715,18.244806075977976,34.30049153710685,25.706274213307715,25.706274213307715,5.22444822115449,0.975,1.96,SUP044,18,1.7,0.874,97.0,560.0,26.0,36.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1670302647152768,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00199,2025-12-31,Premium,Dairy & Eggs,11.0,9.74510500331002,4.7878503386015625,12.128465822061347,9.74510500331002,9.74510500331002,1.448851561550958,0.975,1.96,SUP080,15,4.9,0.843,95.0,242.0,10.0,13.0,2025-12-29,0,133,0.0,133,0.0,True,0.95,CRITICAL,1.1287718291658984,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00485,2025-12-31,Premium,Bakery,23.0,29.670555285474904,21.801706143258016,38.91876011980061,29.670555285474904,29.670555285474904,5.622009017827176,0.975,1.96,SUP071,7,1.4,0.899,87.0,295.0,30.0,41.0,2025-12-29,10,416,0.32,426,0.3,False,0.95,CRITICAL,0.7751792906706925,0.0674431127114887,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00708,2025-12-29,Premium,Personal Care,9.0,13.973965451697168,1.8071047399383529,24.798242506323007,13.973965451697168,13.973965451697168,6.580107631991391,0.975,1.96,SUP045,4,0.8,0.925,34.0,90.0,14.0,27.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6440548340490516,0.0502896233110195,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00762,2025-12-31,Premium,Household,20.0,15.021739976533668,8.173760444913249,21.877373122666235,15.021739976533668,15.021739976533668,4.167558143545635,0.975,1.96,SUP027,15,2.9,0.882,92.0,318.0,16.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.3314036876715456,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P00784,2025-12-29,Premium,Household,14.0,14.101997503231123,3.20114285985571,30.016627578820945,14.101997503231123,14.101997503231123,9.674547158413263,0.975,1.96,SUP035,12,1.0,0.895,72.0,242.0,15.0,34.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9927671591767226,0.0010312528436255,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P01020,2025-12-31,Premium,Canned & Pantry,16.0,14.673669972671242,8.496543466316274,16.935325708860603,14.673669972671242,14.673669972671242,1.3748667089297029,0.975,1.96,SUP035,12,1.0,0.895,31.0,208.0,15.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0903884324643367,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P01031,2025-12-30,Premium,Canned & Pantry,10.0,9.137310545868106,0.6943284160634006,16.882638063911227,9.137310545868106,9.137310545868106,4.70840578604445,0.975,1.96,SUP070,4,0.8,0.807,24.0,61.0,10.0,19.0,2025-12-29,10,0,0.69,10,0.7,True,0.95,CRITICAL,1.0944139361140577,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P01044,2025-12-31,Premium,Canned & Pantry,11.0,10.467377528651497,5.201934429944065,16.338541506071905,10.467377528651497,10.467377528651497,3.56909664280876,0.975,1.96,SUP011,17,2.9,0.784,67.0,245.0,11.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0508840413838711,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P01122,2025-12-31,Premium,Baby & Infant,19.0,18.136843778410636,11.17948372753981,19.3532023006788,18.136843778410636,18.136843778410636,0.739427673111345,0.975,1.96,SUP058,20,1.0,0.872,37.0,400.0,19.0,20.0,2025-12-29,0,293,0.0,293,0.0,True,0.95,CRITICAL,1.0475913136891453,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0026,P01215,2025-12-31,Premium,Health & Wellness,39.0,27.74786800641507,18.827532357316,37.53649998492256,27.74786800641507,27.74786800641507,5.950536157147412,0.975,1.96,SUP076,12,4.5,0.74,249.0,582.0,28.0,40.0,2025-12-29,5,13,0.18,18,0.2,True,0.95,CRITICAL,1.4055133890280698,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00131,2025-12-31,High,Beverages,17.0,17.486190096365508,11.285308520344142,24.657850979520187,17.486190096365508,17.486190096365508,4.359672269394942,0.975,1.96,SUP062,17,2.5,0.846,93.0,391.0,18.0,27.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9721957674206824,0.0049156587517967,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00411,2025-12-31,High,Snacks,11.0,12.430603684685812,7.655948874411576,20.01872924071523,12.430603684685812,12.430603684685812,4.612842283300559,0.975,1.96,SUP046,9,0.5,0.767,30.0,142.0,13.0,22.0,2025-12-29,21,36,1.52,57,1.5,True,0.95,CRITICAL,0.8849127748760682,0.0144642179582606,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00563,2025-12-31,High,Frozen Foods,8.0,11.4751321020116,6.1502745182282945,17.26927721268705,11.4751321020116,11.4751321020116,3.522276663024589,0.975,1.96,SUP039,11,1.5,0.971,41.0,168.0,12.0,19.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6971597301784084,0.0351355645839003,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00658,2025-12-29,High,Personal Care,9.0,6.909709820148648,1.1222522993079556,18.46592105812412,6.909709820148648,6.909709820148648,7.025052424301198,0.975,1.96,SUP064,13,2.5,0.714,61.0,151.0,7.0,21.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.302514900662845,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00693,2025-12-31,High,Personal Care,32.0,22.9156733865436,15.396188638605402,31.491650404868757,22.9156733865436,22.9156733865436,5.213359889559366,0.975,1.96,SUP005,17,4.5,0.92,207.0,597.0,23.0,34.0,2025-12-29,6,82,0.25,88,0.2,True,0.95,CRITICAL,1.3964241617613051,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00741,2025-12-28,High,Household,3.0,7.800243058777428,1.3240062710430465,16.16964982590754,7.800243058777428,7.800243058777428,5.087785268772104,0.975,1.96,SUP069,8,2.2,0.777,44.0,107.0,8.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.3846033998420307,0.048533190986456,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P00818,2025-12-31,High,Household,29.0,25.279997287725468,18.624949927924952,33.79214505177376,25.279997287725468,25.279997287725468,5.174557911275556,0.975,1.96,SUP006,9,2.9,0.756,147.0,375.0,26.0,36.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1471520218113611,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P01114,2025-12-25,High,Baby & Infant,16.0,12.181168679610495,1.533457457338373,23.93451018971723,12.181168679610495,12.181168679610495,7.144888455991935,0.975,1.96,SUP078,2,0.7,0.728,26.0,51.0,13.0,27.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.313502868307018,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P01168,2025-12-31,High,Pet Supplies,9.0,5.468006477888903,1.9507216933916307,9.628933013663474,5.468006477888903,5.468006477888903,2.529438623571168,0.975,1.96,SUP042,7,1.4,0.727,20.0,59.0,6.0,11.0,2025-12-29,7,0,1.28,7,1.3,True,0.95,CRITICAL,1.6459380647030133,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0027,P01215,2025-12-31,High,Health & Wellness,20.0,23.849738557606862,15.90805406530211,32.052210079960574,23.849738557606862,23.849738557606862,4.986304876810765,0.975,1.96,SUP076,12,4.5,0.74,214.0,501.0,24.0,34.0,2025-12-29,11,232,0.5,243,0.5,True,0.95,CRITICAL,0.8385836159877319,0.0389230491823979,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00139,2025-12-31,Medium,Beverages,7.0,5.848720314870431,2.3006930054470605,7.5168369970568305,5.848720314870431,5.848720314870431,1.0140526943382366,0.95,1.6449,SUP003,10,1.8,0.969,19.0,78.0,6.0,8.0,2025-12-29,0,54,0.0,54,0.0,True,0.95,CRITICAL,1.1968430055036874,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00185,2025-12-31,Medium,Dairy & Eggs,16.0,15.654369463546589,9.495905695658063,22.390329931523645,15.654369463546589,15.654369463546589,4.094808795122832,0.95,1.6449,SUP062,17,2.5,0.846,71.0,338.0,16.0,23.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.022078853910933,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00479,2025-12-31,Medium,Bakery,3.0,3.1134566696228787,1.0,5.990335951521165,3.1134566696228787,3.1134566696228787,1.748862785348502,0.95,1.6449,SUP031,1,0.6,0.84,5.0,9.0,4.0,6.0,2025-12-29,3,19,0.93,22,0.9,False,0.95,CRITICAL,0.9635592585148708,0.0011471115416594,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00722,2025-12-29,Medium,Personal Care,1.0,7.739384172316524,1.1196471678508242,19.95102601821915,7.739384172316524,7.739384172316524,7.423490483831384,0.95,1.6449,SUP070,4,0.8,0.807,27.0,58.0,8.0,20.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.1292092468515726,0.0681390119544159,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00757,2025-12-29,Medium,Household,10.0,8.705629094396706,4.414264423585171,11.267790409600789,8.705629094396706,8.705629094396706,1.5575448724644871,0.95,1.6449,SUP061,2,0.6,0.715,10.0,28.0,9.0,12.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1486820643939912,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0028,P00917,2025-12-31,Medium,Produce,16.0,16.884224162478304,10.527158563579055,23.754469226631464,16.884224162478304,16.884224162478304,4.176440768482164,0.95,1.6449,SUP082,15,4.8,0.895,136.0,390.0,17.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9476301573605432,0.0089400098342787,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00008,2025-12-31,Premium,Beverages,25.0,20.089939694443753,12.104658997065794,27.3254087504938,20.089939694443753,20.089939694443753,4.3984614322492686,0.975,1.96,SUP009,3,0.8,0.766,35.0,96.0,21.0,29.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2444039345182412,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00028,2025-12-28,Premium,Beverages,4.0,7.3556051915375456,0.6647990994210907,12.246490326719776,7.3556051915375456,7.3556051915375456,2.9731824529983166,0.975,1.96,SUP014,5,1.5,0.837,26.0,63.0,8.0,14.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.5438029768919501,0.0339270794503296,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00139,2025-12-31,Premium,Beverages,7.0,6.504105776875136,2.351611185326737,7.303340997874024,6.504105776875136,6.504105776875136,0.4858572772029714,0.975,1.96,SUP003,10,1.8,0.969,24.0,90.0,7.0,8.0,2025-12-29,0,213,0.0,213,0.0,False,0.95,CRITICAL,1.0762432592790818,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00284,2025-12-31,Premium,Snacks,28.0,30.19443312213195,21.549438741869103,39.94993870617205,30.19443312213195,30.19443312213195,5.930398531331366,0.975,1.96,SUP081,19,1.4,0.734,98.0,672.0,31.0,42.0,2025-12-29,23,129,0.76,152,0.8,True,0.95,CRITICAL,0.927323254811382,0.0221869685595796,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00328,2025-12-30,Premium,Snacks,2.0,3.091237578285248,2.87944609560867,3.189898772742017,3.091237578285248,3.091237578285248,0.0599764100041147,0.975,1.96,SUP073,17,4.6,0.933,28.0,81.0,4.0,4.0,2025-12-29,0,2,0.0,2,0.0,True,0.95,CRITICAL,0.6469900644483714,0.0110330333589408,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00339,2025-12-30,Premium,Snacks,9.0,15.742609671764354,3.950061209415732,35.08374674215176,15.742609671764354,15.742609671764354,11.757530133974106,0.975,1.96,SUP011,17,2.9,0.784,131.0,399.0,16.0,39.0,2025-12-29,9,0,0.28,9,0.3,True,0.95,CRITICAL,0.571696827124046,0.0681716235907041,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00440,2025-12-28,Premium,Bakery,12.0,31.10265084756858,22.28966383164917,40.92482979158857,31.10265084756858,31.10265084756858,5.970929449252274,0.975,1.96,SUP036,15,4.7,0.731,291.0,758.0,32.0,43.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.3858192042476048,0.1931386787253141,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00489,2025-12-31,Premium,Bakery,7.0,5.980288731154127,2.2953441831228094,8.26946802435587,5.980288731154127,5.980288731154127,1.3915983545299349,0.975,1.96,SUP028,13,2.5,0.712,31.0,109.0,6.0,9.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1705120462718996,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0029,P00583,2025-12-31,Premium,Frozen Foods,39.0,32.07025724982192,22.86264632140007,41.40845162046208,32.07025724982192,32.07025724982192,5.676713903124718,0.975,1.96,SUP067,17,5.4,0.886,343.0,889.0,33.0,44.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2160800487565957,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
