report_time,sku_id,snapshot_date,units_on_hand,units_in_backroom,days_of_supply,expiry_nearest_date,total_available,product_name,category,is_perishable,avg_daily_demand,std_daily_demand,avg_demand_seasonal,safety_stock_seasonal,reorder_point_optimized,lead_time_final,avg_fill_rate,reliability_score,total_revenue,unit_price,unit_cost,pack_size,seasonal_factor,supplier_name,days_of_supply_current,demand_for_calc,alert_tier,units_needed,units_to_order,revenue_at_risk,is_phantom,demand_lift_factor,is_on_promo,f1_tier,f2_revenue,f3_dos,f4_supplier,f5_seasonal,priority_score,store_id
2026-04-25 12:52:35,P01217,2025-12-29,115,24,18.07,,139,EverFresh Farm OTC Meds 1L,Health & Wellness,False,5.816186556927297,2.5825303309358545,5.4032373113854595,6,12,1.0256410256410255,0.9228596262494568,0.85,109900.8,25.92,15.1,12,0.929,OpenRoad Wholesale,18.07,5.4032373113854595,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0000000000000004,-0.7099999999999995,2.290000000000001,S0005
2026-04-25 12:52:35,P01052,2025-12-29,566,400,104.75,,966,BrightBasket Value Pack Canned Beans 1kg,Canned & Pantry,False,5.307162534435261,2.922092484745851,4.930353994490358,22,78,10.5,0.926791958041958,0.85,127615.94,33.62,15.18,36,0.929,OpenRoad Wholesale,104.75,4.930353994490358,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0000000000000004,-0.7099999999999995,2.290000000000001,S0005
2026-04-25 12:52:35,P00849,2025-12-29,122,34,252.43,2026-11-01,156,TrueGrain Natural Deli Meats 12-Pack,Meat & Seafood,True,1.277992277992278,0.5282138836843308,1.1872548262548264,4,11,5.0,0.8830645161290323,0.85,10603.98,32.28,16.18,1,0.929,OpenRoad Wholesale,252.43,1.1872548262548264,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0000000000000004,-0.7099999999999995,2.290000000000001,S0005
2026-04-25 12:52:35,P00037,2025-12-29,37,4,15.61,,41,BlueRidge Organic Energy Drinks 1kg,Beverages,False,2.3887147335423196,1.332835380245582,2.219115987460815,10,23,5.318181818181818,0.9090909090909092,0.85,52357.28,34.38,16.12,1,0.929,OpenRoad Wholesale,15.61,2.219115987460815,OK,2.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0000000000000004,-0.7099999999999995,2.290000000000001,S0005
2026-04-25 12:52:35,P00286,2025-12-29,173,0,21.85,,173,FreshMoment Bold Granola Bars 1kg,Snacks,False,7.237311385459534,2.976082573904344,6.723462277091907,38,113,10.35,0.9132978723404256,0.872,79598.26,15.16,6.91,6,0.929,FuelForward Distributors,21.85,6.723462277091907,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.56,-0.7099999999999995,1.8500000000000003,S0005
2026-04-25 12:52:35,P00729,2025-12-29,163,0,28.75,,163,BrightBasket Premium Deodorant 1L,Personal Care,False,5.18646408839779,2.450570077370316,4.818225138121548,27,61,6.380952380952381,0.922371031746032,0.882,156945.63,41.85,20.87,1,0.929,AllPoints Distribution,28.75,4.818225138121548,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.36,-0.7099999999999995,1.6500000000000004,S0005
2026-04-25 12:52:35,P01182,2025-12-29,91,24,19.22,,115,TrueGrain Value Pack Litter 12-Pack,Pet Supplies,False,4.325418994413408,2.242992935057003,4.018314245810056,12,27,3.4,0.9258928571428572,0.882,133635.55,43.15,15.56,12,0.929,AllPoints Distribution,19.22,4.018314245810056,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.36,-0.7099999999999995,1.6500000000000004,S0005
2026-04-25 12:52:35,P00705,2025-12-29,445,69,45.11,,514,PureStart Crispy Soap 2L,Personal Care,False,9.180574555403556,3.584625495558285,8.528753761969904,45,145,10.8125,0.9289647577092512,0.882,10820.99,1.63,0.64,6,0.929,AllPoints Distribution,45.11,8.528753761969904,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.36,-0.7099999999999995,1.6500000000000004,S0005
2026-04-25 12:52:35,P00495,2025-12-29,328,150,41.43,2026-04-26,478,TrueGrain Original Muffins 250g,Bakery,True,7.58161865569273,3.4524624294703368,7.043323731138547,26,62,4.708333333333333,0.9149509803921568,0.895,141664.9,26.0,14.03,1,0.929,DawnValley Provisions,41.43,7.043323731138547,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.0999999999999996,-0.7099999999999995,1.39,S0005
2026-04-25 12:52:35,P00823,2025-12-29,73,7,73.32,2026-10-15,80,HomeLine Pure Beef 1kg,Meat & Seafood,True,1.5247747747747749,0.7154021071346698,1.416515765765766,7,17,6.538461538461538,0.922037422037422,0.895,11231.43,16.59,8.34,36,0.929,DawnValley Provisions,73.32,1.416515765765766,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.0999999999999996,-0.7099999999999995,1.39,S0005
2026-04-25 12:52:35,P00372,2025-12-29,142,2,42.6,,144,FreshMoment Light Chips 250g,Snacks,False,3.2821997105643996,1.9049786245671856,3.0491635311143273,11,29,5.411764705882353,0.9252450980392156,0.899,86760.14,39.3,18.92,36,0.929,StoneGate Distributors,42.6,3.0491635311143273,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.0199999999999996,-0.7099999999999995,1.31,S0005
2026-04-25 12:52:35,P00031,2025-12-29,488,307,164.86,,795,EcoGreen Ultra Juices 500g,Beverages,False,2.8817365269461077,1.6186956757209834,2.6771332335329343,20,55,12.0,0.9028455284552848,0.903,14630.0,7.6,4.5,1,0.929,WestCoast Distributors,164.86,2.6771332335329343,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.9399999999999995,-0.7099999999999995,1.23,S0005
2026-04-25 12:52:35,P00175,2025-12-29,181,32,18.12,2026-05-07,213,PrimePick Bold Cheese 1L,Dairy & Eggs,True,8.92054794520548,3.285122923294483,8.28718904109589,51,160,12.166666666666666,0.9282619775739042,0.925,152380.8,23.4,14.96,24,0.929,SunState Distributors,18.12,8.28718904109589,OK,4.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.4999999999999991,-0.7099999999999995,0.7899999999999996,S0005
2026-04-25 12:52:35,P00206,2025-12-29,249,0,24.59,2026-01-11,249,PrimePick Pure Butter 1L,Dairy & Eggs,True,9.232558139534884,3.68195620956434,8.577046511627907,62,177,12.363636363636363,0.9148841354723708,0.952,94466.75,14.13,5.41,48,0.929,ClearWater Provisions,24.59,8.577046511627907,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.9600000000000009,-0.7099999999999995,0.2500000000000013,S0005
2026-04-25 12:52:35,P00794,2025-12-29,136,67,38.86,,203,SunValley Lite Paper Products 1kg,Household,False,3.435600578871201,1.873493298301938,3.191672937771346,10,26,4.421052631578948,0.9131578947368422,0.962,76440.36,32.91,13.2,48,0.929,NaturalBridge Supply,38.86,3.191672937771346,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.7600000000000007,-0.7099999999999995,0.0500000000000011,S0005
2026-04-25 12:52:35,P00727,2025-12-29,179,105,34.11,,284,DailyEssentials Classic Toothpaste 150g,Personal Care,False,4.8354080221300135,2.3524059572235796,4.492094052558783,16,38,4.428571428571429,0.929089026915114,0.969,99286.4,28.4,11.66,36,0.929,ClearPath Logistics,34.11,4.492094052558783,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.7099999999999995,-0.0899999999999989,S0005
2026-04-25 12:52:35,P00334,2025-12-29,137,10,29.23,,147,CoastalFarms Value Pack Nuts 6-Pack,Snacks,False,4.400556328233658,2.2824996613352244,4.088116828929069,21,57,8.0,0.927523474178404,0.969,28327.36,8.99,5.07,48,0.929,ClearPath Logistics,29.23,4.088116828929069,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.7099999999999995,-0.0899999999999989,S0005
2026-04-25 12:52:35,P00613,2025-12-29,505,452,86.23,2026-06-20,957,BlueRidge Value Pack Pizza 12-Pack,Frozen Foods,True,5.320495185694636,2.5842084064151476,4.942740027510317,9,17,1.4444444444444444,0.9299610894941636,0.969,84515.34,21.96,14.19,1,0.929,WholeFarm Provisions,86.23,4.942740027510317,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.7099999999999995,-0.0899999999999989,S0005
2026-04-25 12:52:35,P00249,2025-12-29,407,14,46.96,2026-07-10,421,SunValley Premium Yogurt 1kg,Dairy & Eggs,True,7.939808481532148,3.489191053789656,7.376082079343366,31,78,5.909090909090909,0.9218138321009136,0.969,191513.96,33.58,21.31,24,0.929,ClearPath Logistics,46.96,7.376082079343366,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.6200000000000006,-0.7099999999999995,-0.0899999999999989,S0005
2026-04-25 12:52:35,P01149,2025-12-29,151,34,22.67,,185,BrightBasket Value Pack Formula 250g,Baby & Infant,False,6.175342465753425,2.811781056260441,5.736893150684932,28,72,7.096774193548387,0.9224173131890568,0.972,119634.42,26.74,11.94,1,0.929,FairDeal Supply,22.67,5.736893150684932,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.5600000000000005,-0.7099999999999995,-0.149999999999999,S0005
2026-04-25 12:52:35,P00207,2025-12-29,304,235,40.88,2026-02-16,539,SunValley Classic Yogurt 500ml,Dairy & Eggs,True,6.84478021978022,3.06272351509193,6.358800824175825,48,118,10.15,0.9093949044585988,0.976,188521.54,37.93,19.87,1,0.929,LakeView Trading,40.88,6.358800824175825,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.4800000000000004,-0.7099999999999995,-0.2299999999999991,S0005
2026-04-25 12:52:35,P00471,2025-12-29,85,5,26.04,2026-02-13,90,BlueRidge Natural Rolls 150g,Bakery,True,3.1875901875901875,1.8982853822607224,2.9612712842712843,10,21,3.413793103448276,0.9206094627105053,0.977,42424.26,19.44,12.63,48,0.929,XpertChain Logistics,26.04,2.9612712842712843,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.4600000000000004,-0.7099999999999995,-0.2499999999999991,S0005
2026-04-25 12:52:35,P00384,2025-12-29,352,0,60.8,,352,SimplySmart Premium Crackers 1kg,Snacks,False,5.350828729281768,2.612579818779056,4.970919889502763,13,37,4.454545454545454,0.9277079303675048,0.98,99047.73,25.92,9.75,36,0.929,ZeroWaste Distributors,60.8,4.970919889502763,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,0.4000000000000003,-0.7099999999999995,-0.3099999999999991,S0005
2026-04-25 12:52:35,P00558,2025-12-29,13,110,0.48,2026-10-05,123,BrightBasket Value Pack Ice Cream 2L,Frozen Foods,True,23.12743628185907,7.214867024432481,21.34662368815592,45,111,2.824074074074074,0.9240375243664716,0.843,704248.86,45.97,30.09,12,0.923,BeaconPoint Logistics,0.48,21.34662368815592,CRITICAL,237.0,240.0,13267.234013570012,False,1.0,False,1000,13.267234013570013,4.828571428571428,3.140000000000001,-0.7700000000000007,1020.4658054421416,S0006
2026-04-25 12:52:35,P00880,2025-12-29,0,0,0.0,2025-12-29,0,BrightBasket Deluxe Deli Meats 1L,Meat & Seafood,True,30.49929676511955,9.400460705550284,28.150850914205343,170,499,10.764705882352942,0.923837303516448,0.976,769530.3,35.52,22.72,1,0.923,LakeView Trading,0.0,28.150850914205343,CRITICAL,698.0,698.0,13998.855142616034,False,1.0,False,1000,13.998855142616032,5.0,0.4800000000000004,-0.7700000000000007,1018.708855142616,S0006
2026-04-25 12:52:35,P00848,2025-12-29,20,0,0.71,2026-08-05,20,BrightBasket Smooth Beef 150g,Meat & Seafood,True,24.967236467236468,7.61411018765224,23.04475925925926,109,360,10.052631578947368,0.9257841573631048,0.766,572957.63,32.69,21.62,12,0.923,InnoSource Corp.,0.71,23.04475925925926,CRITICAL,535.0,540.0,10011.79796466111,False,1.0,False,1000,10.01179796466111,4.746428571428571,4.68,-0.7700000000000007,1018.6682265360896,S0006
2026-04-25 12:52:35,P00910,2025-12-29,0,0,0.0,2026-12-16,0,DailyEssentials Family Size Deli Meats 6-Pack,Meat & Seafood,True,30.33515731874145,8.306532044030446,27.99935020519836,62,152,2.939655172413793,0.9164921044150822,0.878,657290.7,29.7,19.83,1,0.923,WillowCreek Trading,0.0,27.99935020519836,CRITICAL,475.0,475.0,11642.129815321476,False,1.0,False,1000,11.642129815321477,5.0,2.44,-0.7700000000000007,1018.3121298153216,S0006
2026-04-25 12:52:35,P00893,2025-12-29,57,0,2.44,2026-09-19,57,PureStart Smooth Seafood 500ml,Meat & Seafood,True,21.370833333333337,7.078340436710392,19.725279166666667,149,393,11.375,0.9125,0.83,753786.59,49.68,25.0,48,0.923,XCell Trading,2.44,19.725279166666667,CRITICAL,444.0,480.0,11328.243605640002,False,1.0,False,1000,11.328243605640004,4.128571428571429,3.400000000000001,-0.7700000000000007,1018.0868150342112,S0006
2026-04-25 12:52:35,P00465,2025-12-29,0,0,0.0,2026-02-24,0,FreshMoment Deluxe Muffins 24ct,Bakery,True,25.790070921985816,7.857477845438309,23.804235460992903,134,366,8.975609756097562,0.9333464994568974,0.84,540772.49,30.07,16.5,48,0.923,EastWest Provisions,0.0,23.804235460992903,CRITICAL,547.0,576.0,10021.107044368791,False,1.0,False,1000,10.021107044368794,5.0,3.2000000000000006,-0.7700000000000007,1017.4511070443688,S0006
2026-04-25 12:52:35,P00197,2025-12-29,3,308,0.09,2026-05-23,311,CoastalFarms Extra Fresh Milk 150g,Dairy & Eggs,True,28.713503649635037,7.696246630615174,26.502563868613137,103,310,7.184210526315789,0.9273636580138128,0.933,472416.95,30.12,14.27,6,0.923,UniFirst Logistics,0.09,26.502563868613137,CRITICAL,251.0,252.0,11103.757981981753,False,1.0,False,1000,11.103757981981753,4.9678571428571425,1.339999999999999,-0.7700000000000007,1016.641615124839,S0006
2026-04-25 12:52:35,P01241,2025-12-29,0,47,0.0,,47,DailyEssentials Smooth Supplements 1kg,Health & Wellness,False,16.903954802259886,3.877390119829256,15.602350282485874,98,272,10.24,0.9174736842105262,0.861,388108.55,43.32,26.72,6,0.923,KeyMart Distributors,0.0,15.602350282485874,CRITICAL,332.0,336.0,9462.513399322032,False,1.0,False,1000,9.462513399322033,5.0,2.78,-0.7700000000000007,1016.472513399322,S0006
2026-04-25 12:52:35,P00819,2025-12-29,47,261,1.99,,308,GoldenLeaf Value Pack Cleaning 500g,Household,False,20.383419689119172,6.335881346564436,18.813896373056995,96,275,8.757575757575758,0.9246349505416862,0.895,535629.14,45.43,28.04,36,0.923,DawnValley Provisions,1.99,18.813896373056995,CRITICAL,121.0,144.0,10265.130899858032,False,1.0,False,1000,10.26513089985803,4.289285714285715,2.0999999999999996,-0.7700000000000007,1015.8844166141438,S0006
2026-04-25 12:52:35,P00954,2025-12-29,0,0,0.0,2026-09-23,0,FreshMoment Ultra Vegetables 24ct,Produce,True,23.64433811802233,7.1530157853027765,21.823724082934607,143,424,11.857142857142858,0.922497570456754,0.829,361255.43,24.43,15.74,12,0.923,United Provisions,0.0,21.823724082934607,CRITICAL,565.0,576.0,7464.150110845294,False,1.0,False,1000,7.464150110845294,5.0,3.420000000000001,-0.7700000000000007,1015.1141501108452,S0006
2026-04-25 12:52:35,P00071,2025-12-29,61,46,2.66,,107,DailyEssentials Classic Juices 2L,Beverages,False,20.27754532775453,6.665362026882638,18.71617433751743,44,119,3.651685393258427,0.924835335141418,0.762,380385.5,26.34,11.19,12,0.923,PeakPoint Distributors,2.66,18.71617433751743,CRITICAL,224.0,228.0,5590.438923449371,False,1.0,False,1000,5.590438923449371,4.05,4.76,-0.7700000000000007,1013.6304389234492,S0006
2026-04-25 12:52:35,P01075,2025-12-29,0,0,0.0,,0,GoldenLeaf Bold Pasta 12-Pack,Canned & Pantry,False,9.36842105263158,3.796940370371212,8.647052631578946,51,152,10.77777777777778,0.9190988223246288,0.777,180162.7,32.65,16.11,1,0.923,QuestSource Corp.,0.0,8.647052631578946,CRITICAL,215.0,215.0,3952.567757894736,False,1.0,False,1000,3.952567757894736,5.0,4.459999999999999,-0.7700000000000007,1012.6425677578948,S0006
2026-04-25 12:52:35,P00199,2025-12-29,0,0,0.0,2026-10-19,0,NaturePath Classic Milk 2L,Dairy & Eggs,True,8.680656934306569,2.644408734798658,8.012246350364963,44,122,8.962962962962964,0.9251251251251252,0.843,221749.27,46.87,20.63,6,0.923,BeaconPoint Logistics,0.0,8.012246350364963,CRITICAL,184.0,186.0,5257.475810182481,False,1.0,False,1000,5.257475810182481,5.0,3.140000000000001,-0.7700000000000007,1012.6274758101824,S0006
2026-04-25 12:52:35,P01096,2025-12-29,79,35,2.81,,114,ClearChoice Lite Wipes 1L,Baby & Infant,False,24.808539944903583,7.436571981149377,22.898282369146006,48,129,3.2524271844660193,0.92530535546508,0.878,483783.74,27.04,15.39,1,0.923,WillowCreek Trading,2.81,22.898282369146006,CRITICAL,282.0,282.0,6928.507323378512,False,1.0,False,1000,6.928507323378512,3.996428571428571,2.44,-0.7700000000000007,1012.5949358948072,S0006
2026-04-25 12:52:35,P00755,2025-12-29,75,205,2.92,,280,ClearChoice Premium Cleaning 1kg,Household,False,24.076013513513512,9.731382015179909,22.22216047297297,124,339,8.914285714285715,0.9163589245221898,0.889,370611.32,26.23,10.16,6,0.923,DeltaForce Supply,2.92,22.22216047297297,CRITICAL,230.0,234.0,6458.390942803378,False,1.0,False,1000,6.458390942803377,3.9571428571428577,2.22,-0.7700000000000007,1011.8655337999464,S0006
2026-04-25 12:52:35,P00230,2025-12-29,28,345,1.18,2026-03-09,373,NaturePath Ultra Eggs 250g,Dairy & Eggs,True,20.798058252427182,6.277468519098539,19.19660776699029,163,452,13.863636363636363,0.9257745999319034,0.731,61695.36,5.76,3.96,36,0.923,JunctionPoint Supply,1.18,19.19660776699029,CRITICAL,162.0,180.0,1417.5389466594174,False,1.0,False,1000,1.4175389466594177,4.578571428571428,5.380000000000001,-0.7700000000000007,1010.6061103752309,S0006
2026-04-25 12:52:35,P00550,2025-12-29,0,0,0.0,2026-09-04,0,PureStart Lite Frozen Vegs 500g,Frozen Foods,True,28.2831541218638,8.944599249983792,26.105351254480283,202,542,12.0,0.9230584707646178,0.715,24892.04,1.58,1.1,24,0.923,InlandEmpire Trading,0.0,26.105351254480283,CRITICAL,679.0,696.0,577.4503697491039,False,1.0,False,1000,0.5774503697491039,5.0,5.700000000000001,-0.7700000000000007,1010.5074503697492,S0006
2026-04-25 12:52:35,P00109,2025-12-29,9,0,0.4,,9,UrbanHarvest Family Size Juices 500g,Beverages,False,19.858741258741254,6.907627099000173,18.32961818181818,33,78,2.26027397260274,0.9208377239199156,0.928,195124.92,14.1,5.26,24,0.923,BlueLine Wholesale,0.4,18.32961818181818,CRITICAL,290.0,312.0,3514.887582545454,False,1.0,False,1000,3.514887582545454,4.857142857142857,1.439999999999999,-0.7700000000000007,1009.0420304396883,S0006
2026-04-25 12:52:35,P00159,2025-12-29,0,107,0.0,2026-07-18,107,HearthStone Deluxe Eggs 500ml,Dairy & Eggs,True,10.305709023941068,2.3374270326341513,9.512169429097606,60,174,11.047619047619047,0.9167081466733036,0.959,116120.48,20.84,12.16,36,0.923,NorthernEdge Foods,0.0,9.512169429097606,CRITICAL,132.0,144.0,2775.270552633517,False,1.0,False,1000,2.775270552633517,5.0,0.8200000000000007,-0.7700000000000007,1007.8252705526336,S0006
2026-04-25 12:52:35,P00250,2025-12-29,25,0,2.94,2026-06-04,25,TrueGrain Pure Cheese 12-Pack,Dairy & Eggs,True,7.866481223922114,3.4667505832610916,7.260762169680111,49,136,11.029411764705882,0.9091931854709095,0.866,62961.9,11.27,7.36,6,0.923,AbsoluteFresh Supply,2.94,7.260762169680111,CRITICAL,157.0,162.0,905.0264135543812,False,1.0,False,1000,0.9050264135543812,3.95,2.68,-0.7700000000000007,1006.7650264135544,S0006
2026-04-25 12:52:35,P01157,2025-12-29,100,35,3.15,,135,FreshMoment Value Pack Litter 150g,Pet Supplies,False,27.33079268292683,8.308481639683272,25.226321646341464,101,289,6.851063829787234,0.9189090529828952,0.742,685604.96,38.24,22.1,6,0.923,GoldCoast Supply,3.15,25.226321646341464,WARNING,391.0,396.0,10466.501756353658,False,1.0,False,100,10.466501756353658,3.875,5.16,-0.7700000000000007,118.73150175635368,S0006
2026-04-25 12:52:35,P01008,2025-12-29,126,0,3.87,,126,GoldenLeaf Organic Pasta 2L,Canned & Pantry,False,30.886301369863013,10.848094597549927,28.508056164383557,55,128,2.36231884057971,0.9205780632411068,0.807,842800.44,38.76,20.96,36,0.923,RainierPeak Supply,3.87,28.508056164383557,WARNING,341.0,360.0,11193.36896271616,False,1.0,False,100,11.19336896271616,3.617857142857143,3.859999999999999,-0.7700000000000007,117.90122610557331,S0006
2026-04-25 12:52:35,P00468,2025-12-29,173,0,5.18,2026-09-28,173,FreshMoment Deluxe Cakes 150g,Bakery,True,30.35989010989011,8.99485630112379,28.02217857142857,139,364,7.387755102040816,0.9255654165473804,0.925,1050547.16,48.83,17.18,6,0.923,SunState Distributors,5.18,28.02217857142857,WARNING,427.0,432.0,12068.60868045,False,1.0,False,100,12.06860868045,3.15,1.4999999999999991,-0.7700000000000007,115.94860868045,S0006
2026-04-25 12:52:35,P00916,2025-12-29,191,0,5.74,2026-11-28,191,HearthStone Extra Fresh Mushrooms 500g,Produce,True,29.432471264367816,8.747852862926047,27.166170977011493,163,538,12.733333333333333,0.9217813051146384,0.728,753218.51,36.97,16.47,6,0.923,ZealandImports LLC,5.74,27.166170977011493,WARNING,536.0,540.0,8295.793396826148,False,1.0,False,100,8.295793396826149,2.9499999999999997,5.44,-0.7700000000000007,115.91579339682616,S0006
2026-04-25 12:52:35,P00051,2025-12-29,170,0,6.14,,170,HearthStone Bold Sodas 500ml,Beverages,False,25.062927496580027,7.00323852044096,23.133082079343364,65,172,4.244186046511628,0.9231436148510812,0.733,684655.77,37.37,23.08,48,0.923,HeartlandFoods,6.14,23.133082079343364,WARNING,253.0,288.0,6794.838559617783,False,1.0,False,100,6.794838559617784,2.8071428571428574,5.34,-0.7700000000000007,114.17198141676066,S0006
2026-04-25 12:52:35,P00478,2025-12-29,229,28,6.86,2026-02-13,257,HearthStone Organic Rolls 12-Pack,Bakery,True,31.747252747252748,10.687218355756738,29.302714285714284,103,279,5.513513513513513,0.9314671814671815,0.861,980297.03,42.85,29.31,1,0.923,OceanBridge Imports,6.86,29.302714285714284,WARNING,315.0,315.0,8965.136133,False,1.0,False,100,8.965136133,2.55,2.78,-0.7700000000000007,113.525136133,S0006
2026-04-25 12:52:35,P01178,2025-12-29,205,37,6.53,,242,NaturePath Value Pack Cat Food 500g,Pet Supplies,False,29.059633027522935,10.118794720877414,26.822041284403667,164,492,11.275862068965518,0.9289595889734216,0.734,552579.74,29.64,20.62,1,0.923,CaprockTrading Co.,6.53,26.822041284403667,WARNING,436.0,436.0,5938.689618412844,False,1.0,False,100,5.938689618412844,2.6678571428571427,5.32,-0.7700000000000007,113.15654676126998,S0006
2026-04-25 12:52:35,P00731,2025-12-29,140,0,4.61,,140,EcoGreen Crispy Deodorant 250g,Personal Care,False,28.12396694214876,8.350828410296547,25.958421487603307,88,242,5.462686567164179,0.92353616532721,0.714,345561.24,17.09,11.28,12,0.923,LionShare Provisions,4.61,25.958421487603307,WARNING,366.0,372.0,4165.68028406529,False,1.0,False,100,4.16568028406529,3.3535714285714286,5.720000000000001,-0.7700000000000007,112.46925171263672,S0006
2026-04-25 12:52:35,P00428,2025-12-29,172,3,5.45,2026-07-07,175,HearthStone Lite Bread 1L,Bakery,True,27.52456418383518,8.335939521528944,25.40517274167987,148,454,11.1,0.9336973478939156,0.759,388174.8,22.35,8.68,24,0.923,VanguardSupply Co.,5.45,25.40517274167987,WARNING,463.0,480.0,4854.737972139461,False,1.0,False,100,4.854737972139461,3.053571428571429,4.82,-0.7700000000000007,111.95830940071087,S0006
2026-04-25 12:52:35,P00863,2025-12-29,71,178,4.36,2026-04-11,249,TrueGrain Extra Fresh Pork 6-Pack,Meat & Seafood,True,14.805743243243244,5.347273523359924,13.665701013513512,84,266,12.25925925925926,0.9229340761374188,0.712,183302.7,21.05,13.96,36,0.923,BrightPath Foods,4.36,13.665701013513512,WARNING,110.0,144.0,2773.0713810641896,False,1.0,False,100,2.77307138106419,3.442857142857143,5.760000000000001,-0.7700000000000007,111.20592852392132,S0006
2026-04-25 12:52:35,P01233,2025-12-29,73,0,6.31,,73,HomeLine Natural Vitamins 1L,Health & Wellness,False,10.673972602739726,4.117013693817186,9.852076712328769,54,157,9.564102564102564,0.9451429980276134,0.734,370537.12,48.16,20.47,12,0.923,CaprockTrading Co.,6.31,9.852076712328769,WARNING,160.0,168.0,3648.720551241643,False,1.0,False,100,3.6487205512416434,2.746428571428571,5.32,-0.7700000000000007,110.9451491226702,S0006
2026-04-25 12:52:35,P00392,2025-12-29,127,0,7.09,,127,CoastalFarms Natural Nuts 12-Pack,Snacks,False,16.754794520547946,7.057388526285339,15.464675342465751,53,136,4.9,0.9242469879518072,0.753,455062.91,37.46,17.08,1,0.923,KingsCross Wholesale,7.09,15.464675342465751,WARNING,166.0,166.0,4003.0095618517807,False,1.0,False,100,4.003009561851781,2.467857142857143,4.9399999999999995,-0.7700000000000007,110.64086670470893,S0006
2026-04-25 12:52:35,P00338,2025-12-29,211,80,6.48,,291,GoldenLeaf Pure Popcorn 1kg,Snacks,False,29.315068493150687,8.854372355128193,27.05780821917808,73,189,3.943820224719101,0.9245274801846528,0.795,395746.2,18.63,11.39,36,0.923,ThunderbirdFoods,6.48,27.05780821917808,WARNING,195.0,216.0,3790.733992767123,False,1.0,False,100,3.790733992767122,2.685714285714286,4.1,-0.7700000000000007,109.8064482784814,S0006
2026-04-25 12:52:35,P00174,2025-12-29,64,42,3.35,2026-08-04,106,FreshMoment Original Yogurt 12-Pack,Dairy & Eggs,True,17.454172366621066,6.018602984296089,16.110201094391243,14,33,1.0621468926553672,0.9169926119078662,0.872,278262.6,22.0,14.81,36,0.923,FuelForward Distributors,3.35,16.110201094391243,WARNING,137.0,144.0,3774.620116415869,False,1.0,False,100,3.7746201164158686,3.803571428571429,2.56,-0.7700000000000007,109.36819154498733,S0006
2026-04-25 12:52:35,P00422,2025-12-29,304,30,9.38,2026-06-01,334,ClearChoice Extra Fresh Rolls 1L,Bakery,True,28.86925287356322,8.231113285322893,26.64632040229885,130,484,12.25,0.936579528718704,0.728,292353.15,14.55,8.34,36,0.923,ZealandImports LLC,9.38,26.64632040229885,WARNING,366.0,396.0,1791.1923037629308,False,1.0,False,100,1.7911923037629307,1.65,5.44,-0.7700000000000007,108.11119230376292,S0006
2026-04-25 12:52:35,P00523,2025-12-29,94,0,7.54,2026-12-09,94,QuickFresh Extra Fresh Pizza 500g,Frozen Foods,True,11.666210670314635,4.317938911474831,10.76791244870041,47,129,6.964912280701754,0.9141217240632444,0.733,16777.28,2.01,0.8,36,0.923,HeartlandFoods,7.54,10.76791244870041,WARNING,132.0,144.0,139.81703598139532,False,1.0,False,100,0.1398170359813953,2.307142857142857,5.34,-0.7700000000000007,107.01695989312424,S0006
2026-04-25 12:52:35,P00417,2025-12-29,128,2,8.05,2026-03-20,130,NovaBrand Natural Rolls 150g,Bakery,True,15.027662517289071,6.218933510039413,13.870532503457811,54,155,6.67741935483871,0.9251974983541804,0.846,314250.52,29.88,10.73,12,0.923,JupiterReach Supply,8.05,13.870532503457811,WARNING,157.0,168.0,2465.9864916597503,False,1.0,False,100,2.4659864916597503,2.1249999999999996,3.0800000000000005,-0.7700000000000007,106.90098649165976,S0006
